measurement_date,station_id,station_name,city,state,county,latitude,longitude,elevation_m,pollutant_code,pollutant_name,measurement_value,unit_of_measure,aqi_value,aqi_category,data_source,method,quality_flag,certified
2022-11-26,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,O3,Ozone,50.581,ppb,72,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,NO2,Nitrogen Dioxide,12.233,ppb,43,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,SO2,Sulfur Dioxide,1.597,ppb,38,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,CO,Carbon Monoxide,0.453,ppm,53,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM2.5,Fine Particulate Matter,8.283,µg/m³,23,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM10,Coarse Particulate Matter,21.37,µg/m³,57,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,NO2,Nitrogen Dioxide,11.467,ppb,40,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,SO2,Sulfur Dioxide,2.974,ppb,70,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,CO,Carbon Monoxide,0.326,ppm,38,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM2.5,Fine Particulate Matter,7.162,µg/m³,20,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM10,Coarse Particulate Matter,25.853,µg/m³,69,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,O3,Ozone,53.137,ppb,75,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,NO2,Nitrogen Dioxide,18.113,ppb,63,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,SO2,Sulfur Dioxide,3.131,ppb,74,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,CO,Carbon Monoxide,0.396,ppm,47,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM2.5,Fine Particulate Matter,12.828,µg/m³,36,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM10,Coarse Particulate Matter,16.515,µg/m³,44,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,O3,Ozone,33.455,ppb,47,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,NO2,Nitrogen Dioxide,20.844,ppb,73,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-26,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,SO2,Sulfur Dioxide,5.579,ppb,132,Unhealthy for Sensitive Groups,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,16.008,µg/m³,45,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,22.659,µg/m³,61,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,30.169,ppb,43,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,19.561,ppb,68,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,2.311,ppb,55,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.661,ppm,78,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM2.5,Fine Particulate Matter,8.512,µg/m³,24,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM10,Coarse Particulate Matter,9.558,µg/m³,25,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,O3,Ozone,48.837,ppb,69,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,NO2,Nitrogen Dioxide,10.98,ppb,38,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,SO2,Sulfur Dioxide,2.578,ppb,61,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,CO,Carbon Monoxide,0.503,ppm,59,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM2.5,Fine Particulate Matter,8.794,µg/m³,25,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM10,Coarse Particulate Matter,20.11,µg/m³,54,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,O3,Ozone,60.148,ppb,85,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,NO2,Nitrogen Dioxide,21.268,ppb,74,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,SO2,Sulfur Dioxide,3.196,ppb,76,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,CO,Carbon Monoxide,0.689,ppm,82,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM2.5,Fine Particulate Matter,8.964,µg/m³,25,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM10,Coarse Particulate Matter,21.071,µg/m³,56,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,O3,Ozone,19.808,ppb,28,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,NO2,Nitrogen Dioxide,16.241,ppb,57,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,SO2,Sulfur Dioxide,3.127,ppb,74,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,CO,Carbon Monoxide,0.094,ppm,11,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM2.5,Fine Particulate Matter,20.355,µg/m³,58,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM10,Coarse Particulate Matter,14.698,µg/m³,39,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,O3,Ozone,43.949,ppb,62,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,NO2,Nitrogen Dioxide,14.193,ppb,49,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,SO2,Sulfur Dioxide,2.723,ppb,64,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,CO,Carbon Monoxide,0.72,ppm,85,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM2.5,Fine Particulate Matter,7.923,µg/m³,22,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM10,Coarse Particulate Matter,24.223,µg/m³,65,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,O3,Ozone,30.853,ppb,44,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,NO2,Nitrogen Dioxide,13.485,ppb,47,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,SO2,Sulfur Dioxide,3.179,ppb,75,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-27,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,CO,Carbon Monoxide,0.119,ppm,14,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,5.886,µg/m³,16,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,21.812,µg/m³,58,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,39.744,ppb,56,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,10.472,ppb,36,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,3.348,ppb,79,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Suspect,Yes
2022-11-28,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.728,ppm,86,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM2.5,Fine Particulate Matter,5.208,µg/m³,14,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM10,Coarse Particulate Matter,19.708,µg/m³,53,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,O3,Ozone,38.221,ppb,54,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,NO2,Nitrogen Dioxide,2.39,ppb,8,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,SO2,Sulfur Dioxide,2.32,ppb,55,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,CO,Carbon Monoxide,0.548,ppm,65,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM2.5,Fine Particulate Matter,17.752,µg/m³,50,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM10,Coarse Particulate Matter,26.719,µg/m³,72,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,O3,Ozone,49.466,ppb,70,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,NO2,Nitrogen Dioxide,8.439,ppb,29,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,SO2,Sulfur Dioxide,2.151,ppb,51,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,CO,Carbon Monoxide,0.607,ppm,72,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM2.5,Fine Particulate Matter,20.053,µg/m³,57,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM10,Coarse Particulate Matter,21.093,µg/m³,57,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,O3,Ozone,53.405,ppb,76,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,NO2,Nitrogen Dioxide,15.872,ppb,55,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,SO2,Sulfur Dioxide,3.151,ppb,75,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,CO,Carbon Monoxide,0.575,ppm,68,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM2.5,Fine Particulate Matter,8.082,µg/m³,23,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM10,Coarse Particulate Matter,17.0,µg/m³,45,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,O3,Ozone,51.293,ppb,73,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,NO2,Nitrogen Dioxide,7.23,ppb,25,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,SO2,Sulfur Dioxide,1.858,ppb,44,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,CO,Carbon Monoxide,0.185,ppm,21,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM2.5,Fine Particulate Matter,12.241,µg/m³,34,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM10,Coarse Particulate Matter,19.685,µg/m³,53,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,O3,Ozone,58.609,ppb,83,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,NO2,Nitrogen Dioxide,7.109,ppb,25,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,SO2,Sulfur Dioxide,1.284,ppb,30,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-28,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,CO,Carbon Monoxide,0.119,ppm,14,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,13.15,µg/m³,37,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,18.237,µg/m³,49,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,19.854,ppb,28,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,19.743,ppb,69,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,2.47,ppb,58,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.444,ppm,52,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM2.5,Fine Particulate Matter,10.426,µg/m³,29,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM10,Coarse Particulate Matter,18.963,µg/m³,51,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,O3,Ozone,42.242,ppb,60,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,NO2,Nitrogen Dioxide,16.307,ppb,57,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,SO2,Sulfur Dioxide,2.055,ppb,48,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,CO,Carbon Monoxide,0.644,ppm,76,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM2.5,Fine Particulate Matter,7.142,µg/m³,20,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM10,Coarse Particulate Matter,15.429,µg/m³,41,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,O3,Ozone,13.642,ppb,19,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,NO2,Nitrogen Dioxide,0.51,ppb,1,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,SO2,Sulfur Dioxide,4.24,ppb,100,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,CO,Carbon Monoxide,0.406,ppm,48,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM2.5,Fine Particulate Matter,8.396,µg/m³,23,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM10,Coarse Particulate Matter,15.273,µg/m³,41,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,O3,Ozone,65.327,ppb,93,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,NO2,Nitrogen Dioxide,5.745,ppb,20,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,SO2,Sulfur Dioxide,4.505,ppb,107,Unhealthy for Sensitive Groups,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,CO,Carbon Monoxide,0.458,ppm,54,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM2.5,Fine Particulate Matter,1.814,µg/m³,5,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,O3,Ozone,40.392,ppb,57,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,NO2,Nitrogen Dioxide,18.678,ppb,65,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,SO2,Sulfur Dioxide,1.599,ppb,38,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-11-29,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,CO,Carbon Monoxide,0.347,ppm,41,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
